Ano,Perfil da Carga,Grupo de Mercadoria (SH2),País de Origem,UF de Origem,Cidade de Origem,Instalação de Origem,País de Destino,UF de Destino,Cidade de Destino,Instalação de Destino,TKU (t x km)
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,PA,Barcarena,Vila do Conde,131131021.86
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,PA,Santarém,Santarém,129592931.02581
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,BA,Candeias,Aratu,76789043.257
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,53711269.10279001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,SP,Guarujá,Santos,45674660.45394
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,AL,Maceió,Maceió,34062692.76494
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,29667160.54688
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,PB,Cabedelo,Cabedelo,18744966.99136
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,ES,Aracruz,Terminal Aquaviário de Barra do Riacho,13715918.32827
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,11010535.81032
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Ipojuca,Suape,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida,7190222.45852
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Recife,Recife,Brasil,RS,Rio Grande,Rio Grande,55174424.25984
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Recife,Recife,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida,14968927.28578
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PE,Recife,Recife,Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,3557887.891439999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Cattalini Terminais Marítimos,Brasil,PB,Cabedelo,Cabedelo,11776217.52432
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Paranaguá,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,584431335.3070401
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Paranaguá,Brasil,RS,Rio Grande,Rio Grande,272670545.86059
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Paranaguá,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),136800374.91098
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Paranaguá,Brasil,MA,São Luís,Itaqui,55295037.99999999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Paranaguá,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,26986627.88024
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,PR,Paranaguá,Paranaguá,Brasil,PA,Barcarena,Vila do Conde,18863320.686
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,-,FPSO Cidade de Itaguaí,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),688894582
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Angra dos Reis,Angra dos Reis,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),7799742.289760001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,1641629869.8986
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Itaguaí,Itaguaí,Brasil,BA,Candeias,Aratu,52849028.07959999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Itaguaí,Itaguaí,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,275607.11996
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,MA,São Luís,Itaqui,1139256940.8715
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),862512334.1412503
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,PE,Ipojuca,Suape,659466226.36301
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,510400801.4274001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,SP,Guarujá,Santos,304515464.9949001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,CE,Fortaleza,Fortaleza,260521826.16075
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,PR,Paranaguá,Paranaguá,237122262.15462
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,PA,Belém,Belém,224919027.25145
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,BA,Candeias,Aratu,115608796.302
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,42255030.97585002
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,PA,Barcarena,Vila do Conde,20904189.8807
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,AL,Maceió,Maceió,12815395.69266
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RS,Canoas,TUP Supergasbrás,7622957.410050001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,6132877.23312
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Rio de Janeiro,Brasil,RJ,Rio de Janeiro,Terminal Ilha do Governador,204943.4387
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha Comprida,Brasil,PA,Belém,Belém,16023636.18440001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha Comprida,Brasil,PE,Ipojuca,Suape,0
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,321747809.712
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,Brasil,RS,Osório,Terminal Aquaviário de Osório,282755134.88666
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,Brasil,PA,Belém,Belém,99190716.62214001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,Brasil,PE,Ipojuca,Suape,50538392.58910001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,8293345.938040001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida,Brasil,PA,Belém,Belém,15594589.5121
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,Rio de Janeiro,Terminal Aquaviário de Ilha Redonda e Terminal Aquaviário da Ilha Comprida,Brasil,ES,Aracruz,Terminal Aquaviário de Barra do Riacho,3871483.7379
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RJ,São João da Barra,Brasil Logística Offshore e Estaleiro Naval,Brasil,RJ,São João da Barra,Terminal de Combustíveis Marítimos do Açu - TECMA,62235.58
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,Brasil,PR,Paranaguá,Paranaguá,223604687.55612
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,Brasil,PA,Barcarena,Vila do Conde,34958870.2071
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RN,Guamaré,Terminal Aquaviário de Guamaré,Brasil,PE,Ipojuca,Suape,3119401.175039999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Cachoeira do Sul,Cachoeira do Sul,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,60964252.89656
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Osório,Terminal Aquaviário de Osório,Brasil,MA,São Luís,Itaqui,645071555.8225
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Osório,Terminal Aquaviário de Osório,Brasil,PE,Ipojuca,Suape,103505759.16506
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Osório,Terminal Aquaviário de Osório,Brasil,PR,Paranaguá,Paranaguá,71292795.75507998
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Osório,Terminal Aquaviário de Osório,Brasil,RJ,Rio de Janeiro,Terminal Aquaviário da Ilha D'Água,52587701.15990001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Osório,Terminal Aquaviário de Osório,Brasil,SC,São Francisco do Sul,Terminal Aquaviário de São Francisco do Sul,0
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Pelotas,Pelotas,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,89092439.20647001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Pelotas,Terminal Hidroviário Cimbagé,Brasil,PA,Belém,Belém,5172695.749
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Porto Alegre,Porto Alegre,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,72340797.23108
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Rio Grande,Rio Grande,Brasil,MA,São Luís,Terminal Portuário Privativo da Alumar,580646153.8670399
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Rio Grande,Rio Grande,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,125307632.034
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Rio Grande,Rio Grande,Brasil,MA,São Luís,Itaqui,62088513.7992
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Rio Grande,Rio Grande,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,55580009.96169
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,RS,Rio Grande,Rio Grande,Brasil,PR,Paranaguá,Paranaguá,55391112.03401999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SC,São Francisco do Sul,São Francisco do Sul,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),82362139.2832
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,1668407587.503489
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,MA,São Luís,Itaqui,1175510994.7113
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PA,Santarém,Santarém,1175277462.528
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,ES,Vitória,Vitória,691473055.2723002
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,ES,Vitória,Terminal de Tubarão,574021331.6551999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PA,Belém,Belém,482525573.7533401
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PE,Ipojuca,Suape,379484642.2374
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PB,Cabedelo,Cabedelo,224018635.37496
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,AL,Maceió,Maceió,131025175.63522
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PA,Barcarena,Vila do Conde,130477850.492
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,PR,Paranaguá,Paranaguá,108494409.14568
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,CE,Fortaleza,Fortaleza,92871366.69408
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),88532080.93839999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,RS,Rio Grande,Rio Grande,20532968.60865
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,BA,Candeias,Aratu,13691781.4833
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,Guarujá,Santos,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,579037.6245799998
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,AM,Itacoatiara,Terminais Fluviais do Brasil,1785484178.70747
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,MA,São Luís,Itaqui,1330472050.61328
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,PE,Ipojuca,Suape,576320360.2729199
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,CE,Fortaleza,Fortaleza,468944130.3344
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,PR,Paranaguá,Paranaguá,234062948.36392
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,AL,Maceió,Maceió,67681778.63622001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,PA,Belém,Belém,39143851.59720001
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,RJ,Angra dos Reis,Terminal Aquaviário de Angra dos Reis,1092194.23437
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,São Sebastião,Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),195337.92214
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),Brasil,BA,Madre de Deus,Terminal Aquaviário de Madre de Deus,660509384.0549999
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),Brasil,PA,Belém,Belém,131176252.704
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),Brasil,PE,Ipojuca,Suape,108312320.40174
2025,Granel Líquido e Gasoso,"27-Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",Brasil,SP,São Sebastião,Terminal Aquaviário de São Sebastião (Almirante Barroso),Brasil,PB,Cabedelo,Cabedelo,64896568.6868
